RecordID,Country,Gender,Education,Question Type,Value
199,South Africa,M,Higher,4,1.7
199,South Africa,M,No education,4,4.5
199,South Africa,M,Primary,4,5.6
199,South Africa,M,Secondary,4,3.7
269,South Africa,M,Higher,5,3.2
269,South Africa,M,No education,5,8.2
269,South Africa,M,Primary,5,7.5
269,South Africa,M,Secondary,5,6.2
339,South Africa,M,Higher,6,0.7
339,South Africa,M,No education,6,1.1
339,South Africa,M,Primary,6,2.5
339,South Africa,M,Secondary,6,1.6
410,Tajikistan,F,Higher,2,51.7
410,Tajikistan,F,No education,2,66.0
410,Tajikistan,F,Primary,2,67.7
410,Tajikistan,F,Secondary,2,66.0
130,Tajikistan,F,Higher,3,40.9
130,Tajikistan,F,No education,3,57.8
130,Tajikistan,F,Primary,3,55.8
130,Tajikistan,F,Secondary,3,54.6
60,Tajikistan,F,Higher,1,19.2
60,Tajikistan,F,No education,1,41.7
60,Tajikistan,F,Primary,1,40.2
60,Tajikistan,F,Secondary,1,31.1
200,Tajikistan,F,Higher,4,36.2
200,Tajikistan,F,No education,4,61.6
200,Tajikistan,F,Primary,4,59.0
200,Tajikistan,F,Secondary,4,54.1
270,Tajikistan,F,Higher,5,36.6
270,Tajikistan,F,No education,5,58.3
270,Tajikistan,F,Primary,5,56.8
270,Tajikistan,F,Secondary,5,52.4
340,Tajikistan,F,Higher,6,16.5
340,Tajikistan,F,No education,6,41.7
340,Tajikistan,F,Primary,6,32.4
340,Tajikistan,F,Secondary,6,28.3
410,Tajikistan,M,Higher,2,0.0
410,Tajikistan,M,No education,2,0.0
410,Tajikistan,M,Primary,2,0.0
410,Tajikistan,M,Secondary,2,0.0
130,Tajikistan,M,Higher,3,0.0
130,Tajikistan,M,No education,3,0.0
130,Tajikistan,M,Primary,3,0.0
130,Tajikistan,M,Secondary,3,0.0
60,Tajikistan,M,Higher,1,0.0
60,Tajikistan,M,No education,1,0.0
60,Tajikistan,M,Primary,1,0.0
60,Tajikistan,M,Secondary,1,0.0
200,Tajikistan,M,Higher,4,0.0
200,Tajikistan,M,No education,4,0.0
200,Tajikistan,M,Primary,4,0.0
200,Tajikistan,M,Secondary,4,0.0
270,Tajikistan,M,Higher,5,0.0
270,Tajikistan,M,No education,5,0.0
270,Tajikistan,M,Primary,5,0.0
270,Tajikistan,M,Secondary,5,0.0
340,Tajikistan,M,Higher,6,0.0
340,Tajikistan,M,No education,6,0.0
340,Tajikistan,M,Primary,6,0.0
340,Tajikistan,M,Secondary,6,0.0
411,Tanzania,F,Higher,2,10.4
411,Tanzania,F,No education,2,65.0
411,Tanzania,F,Primary,2,62.2
411,Tanzania,F,Secondary,2,44.7
131,Tanzania,F,Higher,3,1.9
131,Tanzania,F,No education,3,51.1
131,Tanzania,F,Primary,3,45.6
131,Tanzania,F,Secondary,3,28.2
61,Tanzania,F,Higher,1,0.3
61,Tanzania,F,No education,1,29.3
61,Tanzania,F,Primary,1,22.7
61,Tanzania,F,Secondary,1,8.2
201,Tanzania,F,Higher,4,2.4
201,Tanzania,F,No education,4,51.3
201,Tanzania,F,Primary,4,44.5
201,Tanzania,F,Secondary,4,26.3
271,Tanzania,F,Higher,5,9.9
271,Tanzania,F,No education,5,55.4
271,Tanzania,F,Primary,5,51.2
271,Tanzania,F,Secondary,5,35.9
341,Tanzania,F,Higher,6,1.2
341,Tanzania,F,No education,6,41.9
341,Tanzania,F,Primary,6,34.1
341,Tanzania,F,Secondary,6,14.5
411,Tanzania,M,Higher,2,12.5
411,Tanzania,M,No education,2,38.9
411,Tanzania,M,Primary,2,42.6
411,Tanzania,M,Secondary,2,35.3
131,Tanzania,M,Higher,3,2.4
131,Tanzania,M,No education,3,24.3
131,Tanzania,M,Primary,3,27.4
131,Tanzania,M,Secondary,3,19.7
61,Tanzania,M,Higher,1,0.0
61,Tanzania,M,No education,1,8.8
61,Tanzania,M,Primary,1,6.8
61,Tanzania,M,Secondary,1,5.3
201,Tanzania,M,Higher,4,3.2
201,Tanzania,M,No education,4,20.6
201,Tanzania,M,Primary,4,26.3
201,Tanzania,M,Secondary,4,16.6
271,Tanzania,M,Higher,5,8.4
271,Tanzania,M,No education,5,30.9
271,Tanzania,M,Primary,5,33.0
271,Tanzania,M,Secondary,5,27.4
341,Tanzania,M,Higher,6,2.0
341,Tanzania,M,No education,6,13.7
341,Tanzania,M,Primary,6,16.4
341,Tanzania,M,Secondary,6,8.5
412,Timor-Leste,F,Higher,2,74.6
412,Timor-Leste,F,No education,2,77.1
412,Timor-Leste,F,Primary,2,74.0
412,Timor-Leste,F,Secondary,2,72.6
132,Timor-Leste,F,Higher,3,58.3
132,Timor-Leste,F,No education,3,64.0
132,Timor-Leste,F,Primary,3,60.1
132,Timor-Leste,F,Secondary,3,59.1
62,Timor-Leste,F,Higher,1,23.7
62,Timor-Leste,F,No education,1,37.1
62,Timor-Leste,F,Primary,1,37.4
62,Timor-Leste,F,Secondary,1,29.7
202,Timor-Leste,F,Higher,4,63.8
202,Timor-Leste,F,No education,4,69.6
202,Timor-Leste,F,Primary,4,64.1
202,Timor-Leste,F,Secondary,4,62.5
272,Timor-Leste,F,Higher,5,63.6
272,Timor-Leste,F,No education,5,66.5
272,Timor-Leste,F,Primary,5,62.5
272,Timor-Leste,F,Secondary,5,61.1
342,Timor-Leste,F,Higher,6,30.9
342,Timor-Leste,F,No education,6,42.0
342,Timor-Leste,F,Primary,6,40.5
342,Timor-Leste,F,Secondary,6,32.5
412,Timor-Leste,M,Higher,2,65.3
412,Timor-Leste,M,No education,2,47.2
412,Timor-Leste,M,Primary,2,51.5
412,Timor-Leste,M,Secondary,2,52.5
132,Timor-Leste,M,Higher,3,27.4
132,Timor-Leste,M,No education,3,32.0
132,Timor-Leste,M,Primary,3,29.3
132,Timor-Leste,M,Secondary,3,29.8
62,Timor-Leste,M,Higher,1,14.7
62,Timor-Leste,M,No education,1,22.9
62,Timor-Leste,M,Primary,1,20.1
62,Timor-Leste,M,Secondary,1,19.2
202,Timor-Leste,M,Higher,4,58.0
202,Timor-Leste,M,No education,4,39.6
202,Timor-Leste,M,Primary,4,41.8
202,Timor-Leste,M,Secondary,4,44.3
272,Timor-Leste,M,Higher,5,59.9
272,Timor-Leste,M,No education,5,40.7
272,Timor-Leste,M,Primary,5,42.9
272,Timor-Leste,M,Secondary,5,45.7
342,Timor-Leste,M,Higher,6,37.9
342,Timor-Leste,M,No education,6,24.5
342,Timor-Leste,M,Primary,6,23.0
342,Timor-Leste,M,Secondary,6,27.6
413,Togo,F,Higher,2,8.8
413,Togo,F,No education,2,38.4
413,Togo,F,Primary,2,27.5
413,Togo,F,Secondary,2,22.4
133,Togo,F,Higher,3,4.8
133,Togo,F,No education,3,26.4
133,Togo,F,Primary,3,18.8
133,Togo,F,Secondary,3,14.9
63,Togo,F,Higher,1,3.4
63,Togo,F,No education,1,17.7
63,Togo,F,Primary,1,9.7
63,Togo,F,Secondary,1,7.2
203,Togo,F,Higher,4,4.3
203,Togo,F,No education,4,24.8
203,Togo,F,Primary,4,17.0
203,Togo,F,Secondary,4,13.1
273,Togo,F,Higher,5,4.5
273,Togo,F,No education,5,27.2
273,Togo,F,Primary,5,17.5
273,Togo,F,Secondary,5,13.6
343,Togo,F,Higher,6,0.8
343,Togo,F,No education,6,16.5
343,Togo,F,Primary,6,8.1
343,Togo,F,Secondary,6,5.1
413,Togo,M,Higher,2,6.3
413,Togo,M,No education,2,28.5
413,Togo,M,Primary,2,22.6
413,Togo,M,Secondary,2,15.6
133,Togo,M,Higher,3,3.9
133,Togo,M,No education,3,14.0
133,Togo,M,Primary,3,11.8
133,Togo,M,Secondary,3,9.4
63,Togo,M,Higher,1,0.9
63,Togo,M,No education,1,10.8
63,Togo,M,Primary,1,6.7
63,Togo,M,Secondary,1,5.2
203,Togo,M,Higher,4,1.6
203,Togo,M,No education,4,13.9
203,Togo,M,Primary,4,13.6
203,Togo,M,Secondary,4,8.0
273,Togo,M,Higher,5,4.2
273,Togo,M,No education,5,21.8
273,Togo,M,Primary,5,14.4
273,Togo,M,Secondary,5,9.5
343,Togo,M,Higher,6,1.0
343,Togo,M,No education,6,9.8
343,Togo,M,Primary,6,6.4
343,Togo,M,Secondary,6,4.1
414,Turkey,F,Higher,2,3.7
414,Turkey,F,No education,2,37.0
414,Turkey,F,Primary,2,17.8
414,Turkey,F,Secondary,2,9.6
134,Turkey,F,Higher,3,1.4
134,Turkey,F,No education,3,18.9
134,Turkey,F,Primary,3,8.4
134,Turkey,F,Secondary,3,4.2
64,Turkey,F,Higher,1,0.1
64,Turkey,F,No education,1,6.7
64,Turkey,F,Primary,1,1.1
64,Turkey,F,Secondary,1,0.6
204,Turkey,F,Higher,4,0.6
204,Turkey,F,No education,4,16.7
204,Turkey,F,Primary,4,6.1
204,Turkey,F,Secondary,4,2.3
274,Turkey,F,Higher,5,2.6
274,Turkey,F,No education,5,25.3
274,Turkey,F,Primary,5,12.3
274,Turkey,F,Secondary,5,5.6
344,Turkey,F,Higher,6,0.5
344,Turkey,F,No education,6,10.9
344,Turkey,F,Primary,6,3.2
344,Turkey,F,Secondary,6,1.2
414,Turkey,M,Higher,2,0.0
414,Turkey,M,No education,2,0.0
414,Turkey,M,Primary,2,0.0
414,Turkey,M,Secondary,2,0.0
134,Turkey,M,Higher,3,0.0
134,Turkey,M,No education,3,0.0
134,Turkey,M,Primary,3,0.0
134,Turkey,M,Secondary,3,0.0
64,Turkey,M,Higher,1,0.0
64,Turkey,M,No education,1,0.0
64,Turkey,M,Primary,1,0.0
64,Turkey,M,Secondary,1,0.0
204,Turkey,M,Higher,4,0.0
204,Turkey,M,No education,4,0.0
204,Turkey,M,Primary,4,0.0
204,Turkey,M,Secondary,4,0.0
274,Turkey,M,Higher,5,0.0
274,Turkey,M,No education,5,0.0
274,Turkey,M,Primary,5,0.0
274,Turkey,M,Secondary,5,0.0
344,Turkey,M,Higher,6,0.0
344,Turkey,M,No education,6,0.0
344,Turkey,M,Primary,6,0.0
344,Turkey,M,Secondary,6,0.0
415,Turkmenistan,F,Higher,2,30.3
415,Turkmenistan,F,No education,2,61.3
415,Turkmenistan,F,Primary,2,56.8
415,Turkmenistan,F,Secondary,2,53.2
135,Turkmenistan,F,Higher,3,15.4
135,Turkmenistan,F,No education,3,44.7
135,Turkmenistan,F,Primary,3,35.8
135,Turkmenistan,F,Secondary,3,35.0
65,Turkmenistan,F,Higher,1,8.0
65,Turkmenistan,F,No education,1,32.7
65,Turkmenistan,F,Primary,1,26.3
65,Turkmenistan,F,Secondary,1,22.7
205,Turkmenistan,F,Higher,4,20.3
205,Turkmenistan,F,No education,4,57.8
205,Turkmenistan,F,Primary,4,49.6
205,Turkmenistan,F,Secondary,4,41.5
275,Turkmenistan,F,Higher,5,23.4
275,Turkmenistan,F,No education,5,47.7
275,Turkmenistan,F,Primary,5,44.6
275,Turkmenistan,F,Secondary,5,45.1
345,Turkmenistan,F,Higher,6,6.6
345,Turkmenistan,F,No education,6,34.1
345,Turkmenistan,F,Primary,6,29.9
345,Turkmenistan,F,Secondary,6,21.9
415,Turkmenistan,M,Higher,2,0.0
415,Turkmenistan,M,No education,2,0.0
415,Turkmenistan,M,Primary,2,0.0
415,Turkmenistan,M,Secondary,2,0.0
135,Turkmenistan,M,Higher,3,0.0
135,Turkmenistan,M,No education,3,0.0
135,Turkmenistan,M,Primary,3,0.0
135,Turkmenistan,M,Secondary,3,0.0
65,Turkmenistan,M,Higher,1,0.0
65,Turkmenistan,M,No education,1,0.0
65,Turkmenistan,M,Primary,1,0.0
65,Turkmenistan,M,Secondary,1,0.0
205,Turkmenistan,M,Higher,4,0.0
205,Turkmenistan,M,No education,4,0.0
205,Turkmenistan,M,Primary,4,0.0
205,Turkmenistan,M,Secondary,4,0.0
275,Turkmenistan,M,Higher,5,0.0
275,Turkmenistan,M,No education,5,0.0
275,Turkmenistan,M,Primary,5,0.0
275,Turkmenistan,M,Secondary,5,0.0
345,Turkmenistan,M,Higher,6,0.0
345,Turkmenistan,M,No education,6,0.0
345,Turkmenistan,M,Primary,6,0.0
345,Turkmenistan,M,Secondary,6,0.0
416,Uganda,F,Higher,2,21.7
416,Uganda,F,No education,2,55.2
416,Uganda,F,Primary,2,54.4
416,Uganda,F,Secondary,2,42.9
136,Uganda,F,Higher,3,7.8
136,Uganda,F,No education,3,33.6
136,Uganda,F,Primary,3,30.2
136,Uganda,F,Secondary,3,19.7
66,Uganda,F,Higher,1,3.1
66,Uganda,F,No education,1,18.3
66,Uganda,F,Primary,1,16.4
66,Uganda,F,Secondary,1,8.9
206,Uganda,F,Higher,4,9.5
206,Uganda,F,No education,4,34.8
206,Uganda,F,Primary,4,34.3
206,Uganda,F,Secondary,4,24.8
276,Uganda,F,Higher,5,17.7
276,Uganda,F,No education,5,43.6
276,Uganda,F,Primary,5,42.8
276,Uganda,F,Secondary,5,33.2
346,Uganda,F,Higher,6,4.0
346,Uganda,F,No education,6,24.6
346,Uganda,F,Primary,6,22.1
346,Uganda,F,Secondary,6,10.7
416,Uganda,M,Higher,2,20.2
416,Uganda,M,No education,2,36.5
416,Uganda,M,Primary,2,47.5
416,Uganda,M,Secondary,2,36.4
136,Uganda,M,Higher,3,9.8
136,Uganda,M,No education,3,15.1
136,Uganda,M,Primary,3,28.7
136,Uganda,M,Secondary,3,19.9
66,Uganda,M,Higher,1,1.5
66,Uganda,M,No education,1,5.6
66,Uganda,M,Primary,1,10.1
66,Uganda,M,Secondary,1,4.7
206,Uganda,M,Higher,4,10.3
206,Uganda,M,No education,4,23.8
206,Uganda,M,Primary,4,27.4
206,Uganda,M,Secondary,4,17.0
276,Uganda,M,Higher,5,13.5
276,Uganda,M,No education,5,28.3
276,Uganda,M,Primary,5,33.4
276,Uganda,M,Secondary,5,24.9
346,Uganda,M,Higher,6,1.9
346,Uganda,M,No education,6,11.5
346,Uganda,M,Primary,6,16.1
346,Uganda,M,Secondary,6,7.2
417,Ukraine,F,Higher,2,2.7
417,Ukraine,F,No education,2,0.0
417,Ukraine,F,Primary,2,0.0
417,Ukraine,F,Secondary,2,4.9
137,Ukraine,F,Higher,3,0.6
137,Ukraine,F,No education,3,0.0
137,Ukraine,F,Primary,3,0.0
137,Ukraine,F,Secondary,3,1.4
67,Ukraine,F,Higher,1,0.1
67,Ukraine,F,No education,1,0.0
67,Ukraine,F,Primary,1,0.0
67,Ukraine,F,Secondary,1,0.2
207,Ukraine,F,Higher,4,0.3
207,Ukraine,F,No education,4,0.0
207,Ukraine,F,Primary,4,0.0
207,Ukraine,F,Secondary,4,0.7
277,Ukraine,F,Higher,5,2.4
277,Ukraine,F,No education,5,0.0
277,Ukraine,F,Primary,5,0.0
277,Ukraine,F,Secondary,5,4.1
347,Ukraine,F,Higher,6,0.3
347,Ukraine,F,No education,6,0.0
347,Ukraine,F,Primary,6,0.0
347,Ukraine,F,Secondary,6,0.8
417,Ukraine,M,Higher,2,7.9
417,Ukraine,M,No education,2,0.0
417,Ukraine,M,Primary,2,0.0
417,Ukraine,M,Secondary,2,14.2
137,Ukraine,M,Higher,3,3.3
137,Ukraine,M,No education,3,0.0
137,Ukraine,M,Primary,3,0.0
137,Ukraine,M,Secondary,3,7.0
67,Ukraine,M,Higher,1,0.4
67,Ukraine,M,No education,1,0.0
67,Ukraine,M,Primary,1,0.0
67,Ukraine,M,Secondary,1,1.0
207,Ukraine,M,Higher,4,2.4
207,Ukraine,M,No education,4,0.0
207,Ukraine,M,Primary,4,0.0
207,Ukraine,M,Secondary,4,5.9
277,Ukraine,M,Higher,5,6.7
277,Ukraine,M,No education,5,0.0
277,Ukraine,M,Primary,5,0.0
277,Ukraine,M,Secondary,5,11.2
347,Ukraine,M,Higher,6,1.4
347,Ukraine,M,No education,6,0.0
347,Ukraine,M,Primary,6,0.0
347,Ukraine,M,Secondary,6,2.2
418,Yemen,F,Higher,2,22.9
418,Yemen,F,No education,2,57.6
418,Yemen,F,Primary,2,48.4
418,Yemen,F,Secondary,2,35.4
138,Yemen,F,Higher,3,4.8
138,Yemen,F,No education,3,27.3
138,Yemen,F,Primary,3,18.4
138,Yemen,F,Secondary,3,8.9
68,Yemen,F,Higher,1,1.3
68,Yemen,F,No education,1,14.3
68,Yemen,F,Primary,1,8.2
68,Yemen,F,Secondary,1,3.5
208,Yemen,F,Higher,4,11.0
208,Yemen,F,No education,4,44.7
208,Yemen,F,Primary,4,35.1
208,Yemen,F,Secondary,4,20.9
278,Yemen,F,Higher,5,9.6
278,Yemen,F,No education,5,37.6
278,Yemen,F,Primary,5,29.8
278,Yemen,F,Secondary,5,17.4
348,Yemen,F,Higher,6,12.3
348,Yemen,F,No education,6,42.0
348,Yemen,F,Primary,6,30.2
348,Yemen,F,Secondary,6,19.4
418,Yemen,M,Higher,2,0.0
418,Yemen,M,No education,2,0.0
418,Yemen,M,Primary,2,0.0
418,Yemen,M,Secondary,2,0.0
138,Yemen,M,Higher,3,0.0
138,Yemen,M,No education,3,0.0
138,Yemen,M,Primary,3,0.0
138,Yemen,M,Secondary,3,0.0
68,Yemen,M,Higher,1,0.0
68,Yemen,M,No education,1,0.0
68,Yemen,M,Primary,1,0.0
68,Yemen,M,Secondary,1,0.0
208,Yemen,M,Higher,4,0.0
208,Yemen,M,No education,4,0.0
208,Yemen,M,Primary,4,0.0
208,Yemen,M,Secondary,4,0.0
278,Yemen,M,Higher,5,0.0
278,Yemen,M,No education,5,0.0
278,Yemen,M,Primary,5,0.0
278,Yemen,M,Secondary,5,0.0
348,Yemen,M,Higher,6,0.0
348,Yemen,M,No education,6,0.0
348,Yemen,M,Primary,6,0.0
348,Yemen,M,Secondary,6,0.0
419,Zambia,F,Higher,2,15.0
419,Zambia,F,No education,2,54.1
419,Zambia,F,Primary,2,54.6
419,Zambia,F,Secondary,2,40.3
139,Zambia,F,Higher,3,6.2
139,Zambia,F,No education,3,40.2
139,Zambia,F,Primary,3,40.5
139,Zambia,F,Secondary,3,27.3
69,Zambia,F,Higher,1,2.5
69,Zambia,F,No education,1,32.3
69,Zambia,F,Primary,1,29.5
69,Zambia,F,Secondary,1,17.3
209,Zambia,F,Higher,4,7.0
209,Zambia,F,No education,4,33.8
209,Zambia,F,Primary,4,35.9
209,Zambia,F,Secondary,4,24.5
279,Zambia,F,Higher,5,10.5
279,Zambia,F,No education,5,37.2
279,Zambia,F,Primary,5,38.8
279,Zambia,F,Secondary,5,28.4
349,Zambia,F,Higher,6,3.5
349,Zambia,F,No education,6,39.2
349,Zambia,F,Primary,6,36.7
349,Zambia,F,Secondary,6,20.8
419,Zambia,M,Higher,2,9.1
419,Zambia,M,No education,2,29.9
419,Zambia,M,Primary,2,38.8
419,Zambia,M,Secondary,2,29.7
139,Zambia,M,Higher,3,3.9
139,Zambia,M,No education,3,20.0
139,Zambia,M,Primary,3,25.2
139,Zambia,M,Secondary,3,18.3
69,Zambia,M,Higher,1,0.7
69,Zambia,M,No education,1,7.1
69,Zambia,M,Primary,1,10.4
69,Zambia,M,Secondary,1,6.0
209,Zambia,M,Higher,4,2.9
209,Zambia,M,No education,4,14.0
209,Zambia,M,Primary,4,20.9
209,Zambia,M,Secondary,4,14.4
279,Zambia,M,Higher,5,5.7
279,Zambia,M,No education,5,19.3
279,Zambia,M,Primary,5,24.1
279,Zambia,M,Secondary,5,18.5
349,Zambia,M,Higher,6,1.7
349,Zambia,M,No education,6,10.9
349,Zambia,M,Primary,6,15.2
349,Zambia,M,Secondary,6,8.3
420,Zimbabwe,F,Higher,2,10.0
420,Zimbabwe,F,No education,2,55.2
420,Zimbabwe,F,Primary,2,48.9
420,Zimbabwe,F,Secondary,2,37.6
140,Zimbabwe,F,Higher,3,2.4
140,Zimbabwe,F,No education,3,26.4
140,Zimbabwe,F,Primary,3,25.5
140,Zimbabwe,F,Secondary,3,14.7
70,Zimbabwe,F,Higher,1,1.1
70,Zimbabwe,F,No education,1,17.0
70,Zimbabwe,F,Primary,1,12.1
70,Zimbabwe,F,Secondary,1,7.1
210,Zimbabwe,F,Higher,4,2.9
210,Zimbabwe,F,No education,4,35.0
210,Zimbabwe,F,Primary,4,31.2
210,Zimbabwe,F,Secondary,4,21.6
280,Zimbabwe,F,Higher,5,4.6
280,Zimbabwe,F,No education,5,33.3
280,Zimbabwe,F,Primary,5,26.3
280,Zimbabwe,F,Secondary,5,21.1
350,Zimbabwe,F,Higher,6,3.9
350,Zimbabwe,F,No education,6,28.5
350,Zimbabwe,F,Primary,6,22.1
350,Zimbabwe,F,Secondary,6,12.4
420,Zimbabwe,M,Higher,2,13.7
420,Zimbabwe,M,No education,2,45.4
420,Zimbabwe,M,Primary,2,40.1
420,Zimbabwe,M,Secondary,2,33.3
140,Zimbabwe,M,Higher,3,4.3
140,Zimbabwe,M,No education,3,22.0
140,Zimbabwe,M,Primary,3,19.8
140,Zimbabwe,M,Secondary,3,13.5
70,Zimbabwe,M,Higher,1,1.3
70,Zimbabwe,M,No education,1,9.4
70,Zimbabwe,M,Primary,1,8.9
70,Zimbabwe,M,Secondary,1,5.6
210,Zimbabwe,M,Higher,4,4.7
210,Zimbabwe,M,No education,4,37.8
210,Zimbabwe,M,Primary,4,23.2
210,Zimbabwe,M,Secondary,4,17.8
280,Zimbabwe,M,Higher,5,8.2
280,Zimbabwe,M,No education,5,30.5
280,Zimbabwe,M,Primary,5,23.6
280,Zimbabwe,M,Secondary,5,18.0
350,Zimbabwe,M,Higher,6,2.9
350,Zimbabwe,M,No education,6,16.2
350,Zimbabwe,M,Primary,6,8.6
350,Zimbabwe,M,Secondary,6,5.5
